Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
11/03/2023,13.788,13.563,13.783,13.757,14.062,14.043,14.268,14.218,14.266,13.956,14.446,14.066,13.98,19.46,17.707,16.325,14.907,12.742,12.804,11.947,12.557,12.137,13.388,13.901,13.901,12.403,12.368,12.223,12.38,12.336,12.509,13.968,13.736,11.779,11.741,11.498,11.621,13.011,9.823,9.946,10.961,12.612,12.72,12.756,12.475,12.156,11.799,11.698
12/03/2023,11.616,11.636,9.965,8.71,8.491,10.925,11.575,11.208,11.455,11.472,11.434,11.582,11.343,16.224,13.268,10.954,9.951,11.77,12.319,11.631,12.49,12.641,13.435,13.404,13.162,11.103,8.962,9.425,10.637,12.211,13.212,13.563,13.745,11.412,10.985,8.585,8.074,9.185,12.272,12.137,12.26,11.955,11.798,11.799,10.683,8.431,8.165,10.179
13/03/2023,11.364,11.225,11.46,11.252,11.323,11.266,9.185,8.283,8.611,11.912,12.115,13.98,15.833,20.256,19.092,21.026,29.064,36.881,38.921,41.122,42.144,42.677,43.45,45.665,41.129,44.631,40.058,37.784,34.613,31.954,27.466,24.891,23.657,17.386,10.755,7.947,7.819,9.732,12.238,12.67,12.463,12.084,12.185,11.475,9.18,8.602,9.629,11.184
14/03/2023,11.672,11.249,11.655,12.867,13.971,13.983,14.004,14.069,13.865,13.623,13.596,14.268,16.435,21.919,19.812,22.049,33.343,39.483,40.212,40.644,42.987,44.719,41.345,43.637,40.092,43.027,39.461,37.661,35.578,32.213,29.211,28.066,24.607,18.06,13.733,11.674,9.111,10.56,12.895,14.952,15.509,15.475,15.473,15.687,16.023,15.019,15.123,14.46
15/03/2023,15.019,15.204,15.672,15.576,15.14,15.432,15.223,15.235,15.363,15.353,15.298,14.991,17.179,24.387,22.558,23.871,32.635,40.865,41.227,41.981,40.349,43.498,46.45,40.966,45.687,45.675,40.728,39.859,36.893,32.662,32.249,31.054,29.131,24.932,18.96,12.089,11.614,12.896,12.891,12.797,12.204,10.709,9.019,9.017,11.273,11.736,11.828,11.551
16/03/2023,11.348,11.354,11.537,9.415,8.415,8.175,10.608,11.134,11.444,11.681,12.617,13.08,15.029,18.106,16.382,19.054,30.398,32.998,37.634,36.924,42.351,41.112,42.269,39.73,40.743,40.27,35.415,32.189,32.523,27.73,25.438,21.763,20.501,13.922,10.654,7.57,7.33,8.743,10.884,12.058,11.686,11.542,11.647,8.794,8.388,7.685,9.627,10.45
17/03/2023,10.426,10.431,10.692,8.316,7.611,7.738,10.822,10.812,10.882,11.398,11.376,11.539,9.62,13.512,14.834,16.008,16.817,14.583,14.854,14.1,14.796,14.347,15.005,16.128,15.327,14.141,14.746,13.865,14.216,14.371,13.459,15.372,15.334,13.289,11.424,10.724,10.836,11.971,11.943,11.662,11.515,11.472,11.316,11.446,11.542,10.788,10.702,10.685
18/03/2023,10.649,10.306,10.728,10.678,10.723,10.543,10.604,10.747,10.858,9.627,7.74,7.98,9.958,15.245,14.703,12.576,12.42,11.7,11.218,8.995,8.458,9.706,12.761,13.234,12.946,10.603,12.096,11.674,10.167,8.849,9.756,11.657,13.522,11.021,10.16,10.212,10.181,10.637,8.619,8.287,9.888,11.343,11.755,11.319,11.388,10.819,10.683,10.469
19/03/2023,7.771,7.949,9.312,10.635,10.79,10.649,10.731,10.776,10.735,10.728,10.649,7.791,7.618,13.471,14.864,13.421,11.72,11.899,12.094,11.446,11.933,12.343,12.917,9.763,9.946,9.442,11.995,11.592,11.916,11.633,12.929,13.292,12.358,8.453,7.644,8.803,10.5,11.818,11.945,11.861,11.825,11.887,11.679,11.662,8.962,8.083,8.811,10.894
20/03/2023,10.865,10.694,10.762,10.69,10.755,10.608,9.17,7.911,8.031,10.932,11.453,12.773,14.981,19.606,19.167,20.419,27.728,36.046,37.757,40.371,41.3,42.499,42.058,40.28,40.423,41.059,35.948,34.728,31.697,30.164,30.619,26.58,24.91,17.876,12.315,11.506,11.619,13.046,10.664,10.584,11.467,13.436,13.625,13.817,13.815,13.462,13.361,10.522
21/03/2023,10.697,8.691,10.584,10.776,11.002,10.8,11.086,10.229,8.033,8.604,9.67,11.458,13.167,19.071,19.118,20.82,27.891,31.414,37.244,38.376,39.927,40.673,40.985,39.552,35.89,42.283,34.342,34.656,33.744,29.158,27.907,26.276,23.573,19.479,12.718,8.475,8.302,9.608,12.564,12.617,12.507,12.291,12.204,11.177,8.996,8.602,9.675,11.441
22/03/2023,11.247,11.48,11.513,11.52,9.017,8.525,8.537,11.347,11.818,12.156,12.043,12.463,14.4,20.972,20.391,19.982,26.271,31.956,30.526,36.732,33.008,36.363,38.935,40.44,40.203,39.593,38.009,36.547,33.684,27.711,25.784,23.102,22.894,16.38,11.654,10.728,10.784,12.418,12.25,12.135,11.7,8.592,8.575,9.034,11.64,11.122,10.863,11.057
23/03/2023,11.292,11.247,11.304,10.011,8.292,8.218,10.059,11.179,11.22,11.578,11.705,12.142,14.367,20.357,19.246,19.27,28.697,30.211,32.679,35.681,38.434,37.135,37.872,40.183,39.612,40.661,34.335,31.219,35.307,27.471,25.714,24.833,21.226,15.178,11.688,10.855,10.568,11.412,11.988,11.799,11.724,11.338,9.934,8.275,8.355,9.773,10.728,10.584
24/03/2023,10.675,10.596,10.479,10.635,10.803,7.901,7.76,7.702,10.637,10.961,11.163,11.29,13.927,19.712,18.792,22.215,27.766,31.33,31.527,34.152,34.258,40.155,37.949,40.33,36.535,39.336,32.64,36.132,33.634,29.084,23.503,19.723,17.062,12.439,10.726,8.528,7.02,7.574,9.884,11.391,10.98,10.92,11.042,10.812,10.344,7.534,7.262,8.271
25/03/2023,10.212,10.248,10.635,10.431,10.39,10.57,9.192,7.587,7.611,9.459,10.423,10.277,10.2,14.446,14.501,13.496,12.66,11.515,8.854,7.942,8.947,11.122,12.152,12.492,12.739,11.578,10.616,8.282,7.779,8.739,11.062,12.752,12.456,10.817,9.288,6.653,6.895,7.14,10.923,10.935,11.043,10.855,9.564,7.961,7.966,8.273,10.335,10.047
26/03/2023,10.378,10.248,10.635,10.325,10.392,8.184,7.563,7.646,10.702,10.596,10.762,10.68,10.591,15.128,15.245,13.433,12.269,11.319,8.804,8.702,9.101,12.149,13.07,12.497,12.497,11.194,10.865,11.916,9.584,8.83,9.478,11.585,12.953,10.935,9.658,9.622,10.188,7.807,7.719,7.803,10.85,11.504,11.58,11.549,11.607,11.05,8.122,8.042
27/03/2023,8.496,12.514,12.646,12.819,12.823,13.107,13.087,13.188,13.217,13.107,12.79,14.146,15.701,21.535,20.777,20.858,28.114,31.39,37.013,40.352,39.763,40.474,42.653,37.51,39.123,41.947,35.357,34.786,31.932,28.361,26.357,23.475,22.913,16.337,11.823,10.707,11.026,11.588,11.772,11.422,12.084,12.015,11.429,10.467,8.417,8.088,9.173,10.738
28/03/2023,10.76,10.834,10.531,10.76,10.824,10.752,8.65,7.829,7.733,10.301,10.853,11.216,13.361,19.397,19.695,19.894,27.886,32.086,38.3,42.211,44.052,44.184,43.592,39.338,42.816,42.713,38.235,34.932,34.644,31.608,29.748,25.942,23.662,18.368,13.8,8.395,8.239,8.753,9.627,11.926,12.665,12.598,11.093,9.317,9.317,9.074,11.458,11.604
29/03/2023,11.508,11.611,9.425,8.436,8.647,10.567,11.566,11.7,11.736,12.074,9.958,9.48,12.108,20.066,20.648,20.643,28.217,36.264,37.628,41.945,43.649,42.024,42.511,42.2,41.4,42.905,37.827,38.172,32.607,31.049,28.82,26.799,22.944,16.392,12.725,12.183,11.825,12.456,9.307,9.394,9.356,10.987,12.591,12.432,12.802,12.276,9.427,8.988
30/03/2023,9.262,11.258,12.084,12.053,12.147,12.029,10.498,9.118,9.298,11.323,12.495,12.737,16.049,20.933,20.043,18.903,28.243,34.301,38.03,39.02,39.456,42.394,40.071,39.396,40.308,41.393,35.4,35.355,32.076,31.136,30.228,28.627,24.485,16.673,13.095,12.478,12.279,11.218,10.316,10.378,11.535,14.064,14.225,14.424,14.523,11.163,10.647,7.93
31/03/2023,9.771,10.944,10.836,10.685,10.196,7.826,7.745,7.774,10.748,11.299,11.544,11.578,13.767,16.927,16.145,22.039,26.405,33.459,34.841,36.728,40.402,42.941,42.569,41.662,41.52,41.016,33.665,34.534,31.995,31.155,28.311,22.166,17.727,12.077,10.375,10.102,10.088,10.815,9.922,7.464,7.906,8.487,10.757,11.11,11.153,10.304,10.222,7.587
